2013,Marion,36181.0,56.0,0.0,15.0,5.0,36.0,573.0,117.0,439.0,17.0,5.0
2013,Marshalltown,27722.0,172.0,0.0,2.0,5.0,165.0,735.0,165.0,533.0,37.0,4.0
2013,Mason City,27747.0,30.0,1.0,8.0,4.0,17.0,1130.0,216.0,884.0,30.0,7.0
2013,Monticello,3795.0,9.0,0.0,0.0,0.0,9.0,38.0,11.0,25.0,2.0,0.0
2013,Mount Vernon,4609.0,5.0,0.0,3.0,1.0,1.0,39.0,2.0,36.0,1.0,0.0
2013,Muscatine,23027.0,146.0,1.0,29.0,2.0,114.0,539.0,115.0,401.0,23.0,8.0
2013,New Hampton,3542.0,2.0,0.0,0.0,0.0,2.0,22.0,2.0,20.0,0.0,0.0
2013,Newton,15064.0,41.0,0.0,16.0,1.0,24.0,503.0,76.0,409.0,18.0,4.0
2013,North Liberty,14821.0,44.0,0.0,15.0,0.0,29.0,119.0,15.0,93.0,11.0,1.0
2013,Norwalk,9554.0,10.0,0.0,2.0,0.0,8.0,74.0,7.0,66.0,1.0,1.0
2013,Oelwein,6350.0,34.0,0.0,2.0,3.0,29.0,137.0,35.0,96.0,6.0,0.0
2013,Orange City,6187.0,3.0,0.0,0.0,0.0,3.0,53.0,13.0,37.0,3.0,0.0
2013,Osage,3626.0,8.0,0.0,2.0,0.0,6.0,54.0,33.0,20.0,1.0,0.0
2013,Osceola,5064.0,10.0,0.0,0.0,0.0,10.0,124.0,19.0,91.0,14.0,0.0
2013,Oskaloosa,11570.0,49.0,1.0,6.0,2.0,40.0,230.0,65.0,157.0,8.0,0.0
2013,Ottumwa,24738.0,74.0,0.0,19.0,5.0,50.0,1187.0,283.0,835.0,69.0,10.0
2013,Pella,10418.0,35.0,0.0,1.0,1.0,33.0,153.0,63.0,88.0,2.0,2.0
2013,Perry,8065.0,29.0,0.0,4.0,0.0,25.0,178.0,27.0,143.0,8.0,1.0
2013,Pleasant Hill,9072.0,6.0,0.0,1.0,0.0,5.0,111.0,36.0,67.0,8.0,1.0
2013,Prairie City,1672.0,3.0,0.0,0.0,0.0,3.0,34.0,17.0,16.0,1.0,0.0
2013,Red Oak,5614.0,19.0,1.0,1.0,0.0,17.0,258.0,114.0,138.0,6.0,3.0
2013,Sergeant Bluff,4280.0,15.0,0.0,0.0,1.0,14.0,66.0,12.0,53.0,1.0,0.0
2013,Sheldon,5096.0,10.0,0.0,0.0,1.0,9.0,69.0,27.0,38.0,4.0,0.0
